entity_id,score,label_value,race,sex,age_cat
3703,0.1,0,Caucasian,Male,Greater than 45
3698,0.1,0,Caucasian,Male,Greater than 45
2198,0.1,0,Caucasian,Male,Greater than 45
2201,0.1,0,Caucasian,Female,Greater than 45
8922,0.1,0,Caucasian,Male,Greater than 45
8921,0.1,1,Caucasian,Male,25 - 45
3697,0.1,0,Caucasian,Male,Greater than 45
8916,0.1,0,African-American,Female,Greater than 45
3687,0.1,1,African-American,Male,Greater than 45
8905,0.1,0,Caucasian,Male,Greater than 45
2236,0.1,1,African-American,Male,25 - 45
7446,0.1,0,Caucasian,Male,Greater than 45
8897,0.1,0,African-American,Male,25 - 45
3673,0.1,0,Other,Male,25 - 45
3671,0.1,0,Caucasian,Male,25 - 45
2222,0.1,0,African-American,Male,Greater than 45
8890,0.1,0,African-American,Male,25 - 45
7451,0.1,0,Caucasian,Male,Greater than 45
2223,0.1,0,Other,Male,Greater than 45
8884,0.1,0,Caucasian,Male,25 - 45
2234,0.1,0,Hispanic,Male,Greater than 45
8831,0.1,0,Hispanic,Male,Greater than 45
3598,0.1,0,African-American,Male,25 - 45
7508,0.1,0,Hispanic,Male,25 - 45
7570,0.1,0,African-American,Male,25 - 45
7548,0.1,0,African-American,Male,25 - 45
2356,0.1,1,Caucasian,Male,Greater than 45
3556,0.1,0,Hispanic,Male,25 - 45
8771,0.1,0,Hispanic,Male,Greater than 45
3554,0.1,0,Caucasian,Male,Greater than 45
7555,0.1,0,Caucasian,Female,Greater than 45
8762,0.1,0,Caucasian,Male,25 - 45
3543,0.1,1,Caucasian,Female,25 - 45
2363,0.1,0,Caucasian,Male,25 - 45
3541,0.1,0,African-American,Male,Greater than 45
2366,0.1,0,Hispanic,Male,25 - 45
2303,0.1,0,Caucasian,Female,25 - 45
8755,0.1,1,Hispanic,Male,25 - 45
8752,0.1,0,Caucasian,Male,25 - 45
7574,0.1,0,Caucasian,Female,Greater than 45
2381,0.1,1,Hispanic,Male,Greater than 45
2383,0.1,0,Other,Male,25 - 45
2389,0.1,0,African-American,Male,25 - 45
7581,0.1,1,African-American,Male,25 - 45
7585,0.1,0,Other,Male,25 - 45
7586,0.1,0,Other,Male,25 - 45
3534,0.1,0,Caucasian,Male,Greater than 45
8778,0.1,0,Caucasian,Female,Greater than 45
2353,0.1,0,Caucasian,Male,Greater than 45
2352,0.1,0,African-American,Male,Greater than 45
3562,0.1,0,African-American,Male,Greater than 45
2306,0.1,0,Caucasian,Male,Greater than 45
7510,0.1,0,African-American,Male,25 - 45
3596,0.1,0,Caucasian,Male,Greater than 45
3585,0.1,1,Caucasian,Male,Greater than 45
7517,0.1,0,African-American,Female,25 - 45
3578,0.1,1,Hispanic,Male,25 - 45
7523,0.1,1,African-American,Male,25 - 45
2316,0.1,0,Caucasian,Male,Greater than 45
8805,0.1,0,African-American,Female,Greater than 45
7534,0.1,1,Caucasian,Male,25 - 45
7536,0.1,0,Caucasian,Male,25 - 45
2332,0.1,0,Caucasian,Male,Greater than 45
8798,0.1,0,Hispanic,Male,25 - 45
7537,0.1,1,Hispanic,Male,25 - 45
7538,0.1,0,African-American,Female,Greater than 45
7541,0.1,0,Caucasian,Male,Greater than 45
2338,0.1,0,Hispanic,Male,Greater than 45
8790,0.1,0,Asian,Male,Greater than 45
3573,0.1,0,African-American,Male,25 - 45
2343,0.1,0,Caucasian,Male,Greater than 45
3570,0.1,1,Caucasian,Male,25 - 45
2595,0.1,0,Hispanic,Female,Greater than 45
8530,0.1,0,Hispanic,Male,Greater than 45
8527,0.1,1,Caucasian,Female,Greater than 45
8245,0.1,0,Caucasian,Female,25 - 45
2923,0.1,0,Other,Male,25 - 45
2925,0.1,0,Hispanic,Male,Greater than 45
8259,0.1,0,African-American,Male,Greater than 45
3175,0.1,1,Caucasian,Male,Greater than 45
3169,0.1,0,Caucasian,Male,Greater than 45
8254,0.1,0,Asian,Female,25 - 45
8251,0.1,0,Other,Female,25 - 45
8003,0.1,0,Caucasian,Male,25 - 45
3161,0.1,0,Hispanic,Male,25 - 45
3156,0.1,0,Caucasian,Male,Greater than 45
8242,0.1,0,Hispanic,Male,25 - 45
3192,0.1,0,Caucasian,Male,25 - 45
8236,0.1,0,Hispanic,Male,Greater than 45
2935,0.1,0,Caucasian,Male,Greater than 45
3136,0.1,0,Caucasian,Female,25 - 45
8231,0.1,0,African-American,Male,25 - 45
8026,0.1,1,African-American,Male,25 - 45
2938,0.1,0,African-American,Male,25 - 45
8225,0.1,0,Caucasian,Male,Greater than 45
8224,0.1,0,Hispanic,Male,25 - 45
2943,0.1,0,Caucasian,Male,25 - 45
8027,0.1,1,Caucasian,Male,Greater than 45
3188,0.1,0,Other,Male,Greater than 45
3200,0.1,1,African-American,Male,25 - 45
2607,0.1,0,Caucasian,Female,Greater than 45
7960,0.1,1,Caucasian,Female,Greater than 45
2843,0.1,0,Caucasian,Male,25 - 45
2846,0.1,1,Caucasian,Male,25 - 45
2860,0.1,0,African-American,Male,25 - 45
5634,0.1,0,Caucasian,Male,25 - 45
3234,0.1,0,Caucasian,Male,25 - 45
7949,0.1,0,Caucasian,Female,25 - 45
3232,0.1,0,African-American,Female,Greater than 45
8294,0.1,0,Caucasian,Female,Greater than 45
8291,0.1,0,African-American,Male,Greater than 45
2869,0.1,0,Hispanic,Male,25 - 45
7962,0.1,0,African-American,Female,25 - 45
3205,0.1,0,Caucasian,Male,Greater than 45
7963,0.1,0,Hispanic,Male,25 - 45
2887,0.1,0,African-American,Male,25 - 45
2892,0.1,0,African-American,Male,Greater than 45
7964,0.1,0,African-American,Male,25 - 45
3215,0.1,0,Caucasian,Male,Greater than 45
2902,0.1,0,Caucasian,Male,25 - 45
7972,0.1,0,Caucasian,Female,25 - 45
2903,0.1,1,African-American,Male,25 - 45
7974,0.1,1,African-American,Male,25 - 45
3207,0.1,0,Other,Male,Greater than 45
8032,0.1,0,Caucasian,Male,25 - 45
8036,0.1,0,Hispanic,Male,25 - 45
2949,0.1,1,Caucasian,Male,Greater than 45
8112,0.1,0,African-American,Female,Greater than 45
8155,0.1,0,Caucasian,Male,25 - 45
8153,0.1,0,Caucasian,Male,Greater than 45
8099,0.1,0,Caucasian,Male,25 - 45
3064,0.1,0,Caucasian,Male,25 - 45
8106,0.1,1,African-American,Male,Greater than 45
8148,0.1,0,Caucasian,Male,Greater than 45
8107,0.1,0,Caucasian,Female,Greater than 45
3010,0.1,0,Caucasian,Male,Greater than 45
8143,0.1,0,Other,Male,Greater than 45
3015,0.1,1,Caucasian,Male,Greater than 45
3027,0.1,1,African-American,Male,Greater than 45
8038,0.1,0,African-American,Female,Greater than 45
8138,0.1,0,African-American,Male,Greater than 45
8137,0.1,0,African-American,Male,25 - 45
8136,0.1,1,Caucasian,Male,Greater than 45
3051,0.1,0,African-American,Male,Greater than 45
8115,0.1,0,Other,Male,25 - 45
3034,0.1,0,African-American,Female,25 - 45
8130,0.1,0,African-American,Male,Greater than 45
3042,0.1,0,African-American,Female,25 - 45
3036,0.1,0,African-American,Female,25 - 45
3040,0.1,0,African-American,Male,Greater than 45
2992,0.1,0,African-American,Female,25 - 45
8094,0.1,0,Caucasian,Male,Greater than 45
3074,0.1,0,Caucasian,Male,25 - 45
8091,0.1,1,African-American,Male,25 - 45
8215,0.1,0,Asian,Male,Greater than 45
8212,0.1,0,Caucasian,Male,25 - 45
8211,0.1,0,Caucasian,Male,25 - 45
8042,0.1,0,Other,Male,25 - 45
8049,0.1,0,Caucasian,Male,25 - 45
3107,0.1,0,Caucasian,Male,Greater than 45
8056,0.1,0,African-American,Male,25 - 45
2962,0.1,0,African-American,Male,25 - 45
8060,0.1,0,Caucasian,Male,Greater than 45
3104,0.1,0,Other,Female,25 - 45
2969,0.1,1,Caucasian,Male,Greater than 45
8189,0.1,0,Caucasian,Male,Greater than 45
2972,0.1,0,African-American,Male,Greater than 45
3096,0.1,0,African-American,Male,Greater than 45
8078,0.1,0,Caucasian,Female,Greater than 45
8183,0.1,1,Caucasian,Male,Greater than 45
2985,0.1,1,Caucasian,Male,Greater than 45
2988,0.1,0,Caucasian,Male,Greater than 45
3075,0.1,0,Caucasian,Male,Greater than 45
8087,0.1,1,Caucasian,Male,Greater than 45
2990,0.1,0,Caucasian,Male,Greater than 45
7944,0.1,0,Caucasian,Male,25 - 45
2837,0.1,0,African-American,Female,Greater than 45
2836,0.1,1,Asian,Male,Greater than 45
3339,0.1,0,Caucasian,Male,Greater than 45
8468,0.1,0,African-American,Male,25 - 45
2657,0.1,0,African-American,Male,Greater than 45
3363,0.1,1,Hispanic,Male,25 - 45
3358,0.1,0,African-American,Male,25 - 45
7797,0.1,1,Caucasian,Male,Greater than 45
8458,0.1,0,Caucasian,Male,Greater than 45
3356,0.1,0,Caucasian,Male,Greater than 45
3350,0.1,0,African-American,Male,25 - 45
7811,0.1,0,Caucasian,Male,25 - 45
3342,0.1,1,African-American,Male,25 - 45
3333,0.1,1,Caucasian,Male,25 - 45
7843,0.1,0,Caucasian,Male,25 - 45
3332,0.1,0,African-American,Male,Greater than 45
8437,0.1,0,African-American,Male,25 - 45
2683,0.1,0,Caucasian,Male,Greater than 45
2687,0.1,0,Caucasian,Male,Greater than 45
2688,0.1,1,African-American,Male,25 - 45
8427,0.1,1,Hispanic,Male,Greater than 45
8426,0.1,0,Caucasian,Male,Greater than 45
2690,0.1,1,Caucasian,Female,Greater than 45
2691,0.1,0,African-American,Male,Greater than 45
7842,0.1,0,African-American,Male,Greater than 45
2656,0.1,0,Caucasian,Male,Greater than 45
3376,0.1,0,Other,Female,25 - 45
2650,0.1,0,African-American,Female,25 - 45
3377,0.1,0,Caucasian,Female,25 - 45
8514,0.1,1,Caucasian,Female,Greater than 45
7753,0.1,0,African-American,Male,Greater than 45
3407,0.1,0,Caucasian,Male,Greater than 45
2613,0.1,0,Caucasian,Male,Greater than 45
7757,0.1,0,Hispanic,Male,25 - 45
2615,0.1,0,African-American,Male,Greater than 45
7758,0.1,1,Other,Male,Greater than 45
3404,0.1,0,African-American,Male,Greater than 45
3401,0.1,1,African-American,Male,Greater than 45
7763,0.1,0,African-American,Male,Greater than 45
3395,0.1,1,Other,Male,25 - 45
3392,0.1,0,Caucasian,Male,Greater than 45
7768,0.1,0,Caucasian,Male,Greater than 45
2632,0.1,0,Caucasian,Male,Greater than 45
3390,0.1,0,Caucasian,Male,Greater than 45
8485,0.1,1,Caucasian,Male,Greater than 45
3387,0.1,1,African-American,Male,Greater than 45
7775,0.1,0,African-American,Male,25 - 45
2643,0.1,0,Caucasian,Male,25 - 45
2649,0.1,0,Caucasian,Male,Greater than 45
8476,0.1,0,Caucasian,Male,Greater than 45
2692,0.1,1,Hispanic,Male,25 - 45
8419,0.1,0,African-American,Male,25 - 45
7943,0.1,0,Hispanic,Male,Greater than 45
3265,0.1,0,Caucasian,Female,Greater than 45
2771,0.1,0,Caucasian,Male,25 - 45
7905,0.1,0,Other,Male,25 - 45
2779,0.1,0,Caucasian,Female,Greater than 45
2780,0.1,0,Caucasian,Male,Greater than 45
3286,0.1,1,Other,Male,25 - 45
2788,0.1,0,Caucasian,Male,Greater than 45
7914,0.1,0,Caucasian,Male,Greater than 45
8349,0.1,0,African-American,Male,25 - 45
8348,0.1,0,Caucasian,Male,Greater than 45
3283,0.1,0,Caucasian,Male,Greater than 45
2802,0.1,0,Caucasian,Male,25 - 45
2698,0.1,1,Caucasian,Female,Greater than 45
8340,0.1,0,Caucasian,Male,Greater than 45
3261,0.1,0,Caucasian,Female,Greater than 45
3250,0.1,0,Caucasian,Male,Greater than 45
7929,0.1,0,African-American,Female,25 - 45
2820,0.1,0,Caucasian,Male,Greater than 45
3248,0.1,1,Caucasian,Male,Greater than 45
8318,0.1,0,African-American,Male,Greater than 45
7935,0.1,0,Other,Male,25 - 45
2830,0.1,0,African-American,Male,Greater than 45
3237,0.1,0,Caucasian,Male,25 - 45
3295,0.1,0,Hispanic,Male,25 - 45
2767,0.1,1,Caucasian,Male,Greater than 45
8364,0.1,0,Other,Male,Greater than 45
7903,0.1,0,African-American,Female,Greater than 45
7847,0.1,0,Caucasian,Male,25 - 45
3325,0.1,0,Hispanic,Male,Greater than 45
2711,0.1,1,Caucasian,Male,25 - 45
3324,0.1,0,Caucasian,Male,Greater than 45
7864,0.1,0,African-American,Female,25 - 45
2720,0.1,0,Hispanic,Male,25 - 45
8404,0.1,0,Caucasian,Male,Greater than 45
3315,0.1,0,Caucasian,Male,Greater than 45
7870,0.1,0,Hispanic,Male,Greater than 45
8400,0.1,1,Hispanic,Male,Greater than 45
2733,0.1,0,Other,Male,Greater than 45
3312,0.1,0,Caucasian,Male,Greater than 45
2738,0.1,0,Other,Male,25 - 45
7891,0.1,1,African-American,Male,Greater than 45
2746,0.1,1,Caucasian,Male,Greater than 45
7895,0.1,0,Caucasian,Female,25 - 45
8382,0.1,1,Other,Male,25 - 45
2748,0.1,0,Caucasian,Male,25 - 45
2751,0.1,0,Hispanic,Female,Greater than 45
8379,0.1,0,Asian,Male,Greater than 45
7902,0.1,0,Caucasian,Male,Greater than 45
3705,0.1,0,Caucasian,Male,Greater than 45
2183,0.1,0,African-American,Male,25 - 45
4502,0.1,0,Caucasian,Male,Greater than 45
4227,0.1,1,Hispanic,Male,25 - 45
4252,0.1,0,Caucasian,Male,Greater than 45
1640,0.1,0,Caucasian,Male,Greater than 45
9479,0.1,0,Caucasian,Male,Greater than 45
4244,0.1,1,Caucasian,Male,25 - 45
9475,0.1,0,African-American,Male,25 - 45
1644,0.1,0,Hispanic,Male,25 - 45
9465,0.1,0,African-American,Female,Greater than 45
9463,0.1,0,Hispanic,Male,25 - 45
1646,0.1,0,Hispanic,Male,Greater than 45
4233,0.1,0,African-American,Male,25 - 45
4219,0.1,0,African-American,Male,25 - 45
1637,0.1,0,African-American,Male,25 - 45
1648,0.1,0,Caucasian,Male,Greater than 45
1652,0.1,0,Caucasian,Male,Greater than 45
1657,0.1,0,African-American,Male,25 - 45
1658,0.1,0,Hispanic,Female,Greater than 45
1663,0.1,0,Hispanic,Female,25 - 45
1666,0.1,1,Caucasian,Female,Greater than 45
4211,0.1,0,Other,Male,Greater than 45
7025,0.1,1,African-American,Female,25 - 45
1678,0.1,0,African-American,Male,Greater than 45
7027,0.1,1,African-American,Male,Greater than 45
6983,0.1,0,African-American,Male,Greater than 45
1634,0.1,0,Caucasian,Male,25 - 45
1578,0.1,0,Caucasian,Male,25 - 45
9517,0.1,0,Caucasian,Female,Greater than 45
1587,0.1,0,Caucasian,Male,Greater than 45
1590,0.1,1,African-American,Male,25 - 45
4305,0.1,0,Hispanic,Male,25 - 45
1591,0.1,0,Caucasian,Female,Greater than 45
4300,0.1,0,Caucasian,Male,Greater than 45
6949,0.1,1,Caucasian,Male,25 - 45
1597,0.1,0,African-American,Male,25 - 45
1599,0.1,0,Caucasian,Female,25 - 45
4298,0.1,0,Hispanic,Female,Greater than 45
9518,0.1,0,Caucasian,Female,25 - 45
4290,0.1,0,African-American,Male,25 - 45
6981,0.1,1,Caucasian,Male,25 - 45
4288,0.1,0,Caucasian,Male,Greater than 45
9513,0.1,0,African-American,Male,25 - 45
4284,0.1,1,Other,Male,Greater than 45
9511,0.1,0,Hispanic,Male,25 - 45
6960,0.1,0,African-American,Female,25 - 45
1615,0.1,0,Caucasian,Female,25 - 45
1618,0.1,0,Other,Male,25 - 45
9501,0.1,0,Hispanic,Male,Greater than 45
1620,0.1,0,Caucasian,Male,Greater than 45
4267,0.1,1,Other,Male,Greater than 45
7030,0.1,0,Other,Male,25 - 45
1682,0.1,0,Caucasian,Male,25 - 45
9434,0.1,0,African-American,Male,25 - 45
9359,0.1,0,Caucasian,Male,25 - 45
9377,0.1,0,Hispanic,Male,Greater than 45
4143,0.1,0,African-American,Male,Greater than 45
1731,0.1,0,Caucasian,Male,Greater than 45
4140,0.1,0,Caucasian,Female,25 - 45
1734,0.1,0,Caucasian,Female,25 - 45
1735,0.1,0,Caucasian,Male,25 - 45
9366,0.1,0,Other,Female,Greater than 45
7080,0.1,0,Caucasian,Female,Greater than 45
4130,0.1,0,Caucasian,Male,Greater than 45
1749,0.1,0,Caucasian,Female,Greater than 45
7087,0.1,0,Other,Male,Greater than 45
9433,0.1,0,African-American,Female,25 - 45
1754,0.1,0,Caucasian,Male,25 - 45
7092,0.1,0,Caucasian,Male,25 - 45
1757,0.1,0,Caucasian,Male,25 - 45
4123,0.1,0,Caucasian,Male,Greater than 45
1768,0.1,0,African-American,Male,Greater than 45
4120,0.1,0,Caucasian,Male,25 - 45
4117,0.1,0,Caucasian,Female,Greater than 45
4104,0.1,1,African-American,Male,Greater than 45
9338,0.1,1,African-American,Female,25 - 45
4078,0.1,1,Hispanic,Male,Greater than 45
4154,0.1,0,African-American,Male,Greater than 45
1727,0.1,0,African-American,Female,Greater than 45
9381,0.1,0,Caucasian,Male,25 - 45
9385,0.1,1,Other,Male,Greater than 45
7036,0.1,1,Hispanic,Male,25 - 45
9425,0.1,0,Caucasian,Female,Greater than 45
7039,0.1,1,Caucasian,Female,25 - 45
4193,0.1,0,Hispanic,Male,25 - 45
1689,0.1,1,Caucasian,Male,Greater than 45
1692,0.1,0,Caucasian,Male,Greater than 45
9415,0.1,0,Caucasian,Male,Greater than 45
4187,0.1,1,Caucasian,Female,25 - 45
4186,0.1,0,Caucasian,Male,Greater than 45
9412,0.1,0,African-American,Female,25 - 45
9408,0.1,1,Other,Female,Greater than 45
4183,0.1,0,Caucasian,Male,Greater than 45
1704,0.1,1,Caucasian,Female,Greater than 45
7051,0.1,0,African-American,Male,Greater than 45
7054,0.1,0,Caucasian,Male,Greater than 45
9397,0.1,1,Other,Male,25 - 45
1711,0.1,0,Caucasian,Female,25 - 45
4161,0.1,1,African-American,Male,Greater than 45
9388,0.1,0,Caucasian,Male,Greater than 45
7068,0.1,0,Caucasian,Male,25 - 45
1719,0.1,1,African-American,Male,Greater than 45
6944,0.1,0,Caucasian,Female,25 - 45
6939,0.1,0,Caucasian,Male,Greater than 45
7424,0.1,0,African-American,Male,25 - 45
9677,0.1,0,African-American,Male,25 - 45
4461,0.1,0,Caucasian,Male,Greater than 45
6784,0.1,0,Other,Male,25 - 45
9695,0.1,0,Caucasian,Male,25 - 45
6791,0.1,0,African-American,Male,Greater than 45
4455,0.1,1,Hispanic,Male,25 - 45
1388,0.1,1,Caucasian,Female,Greater than 45
1393,0.1,1,African-American,Male,Greater than 45
4451,0.1,0,Caucasian,Male,Greater than 45
1402,0.1,0,African-American,Male,Greater than 45
6802,0.1,0,Caucasian,Female,25 - 45
1411,0.1,0,Hispanic,Female,Greater than 45
1370,0.1,0,Caucasian,Female,Greater than 45
1412,0.1,0,Hispanic,Male,Greater than 45
9669,0.1,0,African-American,Male,25 - 45
6808,0.1,0,Other,Male,25 - 45
1419,0.1,0,Caucasian,Female,25 - 45
6813,0.1,0,Other,Male,Greater than 45
4438,0.1,0,Caucasian,Female,Greater than 45
4437,0.1,0,Caucasian,Male,Greater than 45
4435,0.1,0,Other,Female,Greater than 45
1446,0.1,0,Caucasian,Male,25 - 45
9651,0.1,0,Hispanic,Male,25 - 45
6780,0.1,0,African-American,Female,25 - 45
9713,0.1,0,Caucasian,Male,25 - 45
4333,0.1,1,Other,Male,25 - 45
1354,0.1,0,Hispanic,Male,25 - 45
6735,0.1,0,Hispanic,Female,Greater than 45
4494,0.1,0,African-American,Female,Greater than 45
4479,0.1,0,African-American,Male,25 - 45
1336,0.1,0,Caucasian,Male,Greater than 45
4473,0.1,1,African-American,Male,25 - 45
6756,0.1,1,Caucasian,Male,25 - 45
1349,0.1,0,Hispanic,Male,25 - 45
9737,0.1,0,Caucasian,Male,Greater than 45
9735,0.1,0,Hispanic,Male,Greater than 45
1353,0.1,1,Caucasian,Male,Greater than 45
6758,0.1,1,Caucasian,Female,25 - 45
4468,0.1,0,Hispanic,Male,Greater than 45
1360,0.1,1,African-American,Male,25 - 45
4471,0.1,0,Caucasian,Male,25 - 45
4469,0.1,0,Caucasian,Male,Greater than 45
1363,0.1,1,Hispanic,Male,Greater than 45
9725,0.1,0,Other,Male,Greater than 45
9724,0.1,0,African-American,Female,Greater than 45
1366,0.1,0,Caucasian,Female,25 - 45
6765,0.1,0,Hispanic,Male,Greater than 45
9717,0.1,0,Caucasian,Female,Greater than 45
9715,0.1,0,Caucasian,Male,25 - 45
1447,0.1,0,Caucasian,Male,25 - 45
1455,0.1,0,African-American,Male,Greater than 45
9643,0.1,0,Caucasian,Male,25 - 45
4371,0.1,0,Caucasian,Male,Greater than 45
1530,0.1,0,Hispanic,Male,Greater than 45
1532,0.1,0,Hispanic,Male,Greater than 45
4390,0.1,0,Caucasian,Male,Greater than 45
9576,0.1,0,Other,Female,Greater than 45
4381,0.1,0,Caucasian,Male,Greater than 45
6898,0.1,0,African-American,Male,Greater than 45
9569,0.1,0,Caucasian,Male,25 - 45
1550,0.1,0,Caucasian,Male,Greater than 45
3039,0.1,1,Caucasian,Male,25 - 45
1553,0.1,1,Hispanic,Male,Greater than 45
1557,0.1,0,African-American,Female,Greater than 45
9641,0.1,0,Caucasian,Male,Greater than 45
4362,0.1,1,Other,Male,25 - 45
4360,0.1,0,Caucasian,Male,Greater than 45
4358,0.1,0,Other,Female,Greater than 45
4353,0.1,1,Caucasian,Male,25 - 45
1563,0.1,0,African-American,Female,Greater than 45
9548,0.1,0,Caucasian,Female,Greater than 45
1571,0.1,0,Caucasian,Male,Greater than 45
6921,0.1,0,African-American,Male,25 - 45
4337,0.1,0,Caucasian,Male,25 - 45
1577,0.1,0,African-American,Male,Greater than 45
4400,0.1,0,Caucasian,Male,Greater than 45
6881,0.1,0,Hispanic,Male,25 - 45
9593,0.1,0,Caucasian,Female,Greater than 45
4402,0.1,0,Hispanic,Male,25 - 45
1462,0.1,0,Hispanic,Male,25 - 45
1472,0.1,0,Caucasian,Male,25 - 45
9635,0.1,0,Caucasian,Female,25 - 45
4431,0.1,1,Caucasian,Male,Greater than 45
6834,0.1,0,Hispanic,Male,25 - 45
9632,0.1,0,Caucasian,Male,Greater than 45
6837,0.1,1,Caucasian,Male,Greater than 45
9630,0.1,0,Caucasian,Male,25 - 45
1475,0.1,0,Hispanic,Male,Greater than 45
1479,0.1,1,African-American,Male,Greater than 45
1481,0.1,0,African-American,Male,25 - 45
1483,0.1,0,African-American,Male,25 - 45
4425,0.1,0,Other,Male,25 - 45
1498,0.1,0,Caucasian,Male,Greater than 45
1501,0.1,0,Caucasian,Male,25 - 45
9612,0.1,1,Caucasian,Male,25 - 45
1509,0.1,0,Hispanic,Male,Greater than 45
4415,0.1,1,African-American,Male,Greater than 45
4408,0.1,0,African-American,Male,25 - 45
9601,0.1,1,Hispanic,Female,25 - 45
4407,0.1,1,Caucasian,Male,Greater than 45
7117,0.1,0,Caucasian,Male,Greater than 45
4072,0.1,0,African-American,Male,25 - 45
7121,0.1,0,Asian,Male,25 - 45
2074,0.1,0,Other,Male,Greater than 45
7337,0.1,0,Other,Male,25 - 45
2052,0.1,0,Caucasian,Male,25 - 45
9080,0.1,1,Caucasian,Male,25 - 45
3804,0.1,0,African-American,Male,25 - 45
3802,0.1,1,African-American,Male,Greater than 45
3801,0.1,0,Caucasian,Male,Greater than 45
2059,0.1,0,Hispanic,Male,25 - 45
7342,0.1,1,Caucasian,Male,25 - 45
3789,0.1,0,Caucasian,Male,25 - 45
2072,0.1,0,Caucasian,Female,Greater than 45
3783,0.1,0,Caucasian,Male,25 - 45
9087,0.1,1,Caucasian,Male,Greater than 45
2089,0.1,0,African-American,Male,25 - 45
3776,0.1,0,Caucasian,Female,25 - 45
9049,0.1,0,African-American,Male,25 - 45
9047,0.1,0,Hispanic,Female,25 - 45
3774,0.1,0,Caucasian,Male,Greater than 45
3769,0.1,0,Caucasian,Male,Greater than 45
2095,0.1,0,Caucasian,Male,Greater than 45
2098,0.1,0,Caucasian,Female,Greater than 45
3768,0.1,0,African-American,Female,25 - 45
9041,0.1,0,Caucasian,Male,25 - 45
7332,0.1,1,Other,Male,25 - 45
7327,0.1,0,African-American,Male,25 - 45
9328,0.1,0,Hispanic,Female,25 - 45
3842,0.1,0,Hispanic,Male,25 - 45
1983,0.1,0,African-American,Male,25 - 45
1985,0.1,0,Caucasian,Male,Greater than 45
7296,0.1,0,Other,Male,Greater than 45
1990,0.1,1,African-American,Male,Greater than 45
1995,0.1,1,Caucasian,Male,Greater than 45
1999,0.1,0,African-American,Male,25 - 45
9127,0.1,0,Other,Male,25 - 45
3855,0.1,0,Caucasian,Male,Greater than 45
9123,0.1,0,Caucasian,Male,25 - 45
3843,0.1,1,Hispanic,Female,Greater than 45
9116,0.1,0,Hispanic,Male,Greater than 45
9091,0.1,1,Other,Male,25 - 45
2021,0.1,0,Other,Male,Greater than 45
7305,0.1,1,Other,Female,Greater than 45
